rp,total_impact,aep
167.36172176979957,260607.44989957268,0.005975081932865547
169.22217990864957,262191.1260987907,0.005909390840726821
171.10331962540027,263784.4260839166,0.005844421967904064
173.00537082453377,265387.4083373953,0.005780167374192239
174.9285659662398,267000.13169706106,0.00571661920668231
176.8731400948263,268622.65535829763,0.005653769698801491
178.83933086744491,270255.0388762117,0.005591611169364062
180.82737858313746,271897.3421678167,0.005530136021632579
182.8375262122029,273549.6255142353,0.0054693367423894745
184.8700194258933,275211.9495629102,0.005409205901018788
186.92510662643792,276884.37532982894,0.00534973614859805
189.00303897740224,278566.96420176653,0.005290920217000125
191.10407043438346,280259.77793853666,0.005232750918004936
193.22845777604817,281962.87867525883,0.0051752211424209585
195.37646063551514,283676.32892463997,0.005118323859216344
197.54834153208589,285400.19157926657,0.0050620521146596395
199.74436590332897,287134.5299139166,0.005006399031469923
201.96480213752008,288879.40758788004,0.004951357807976307
204.2099216064436,290634.8886472944,0.00489692171728666
206.47999869855886,292401.0375274985,0.004843084106465463
208.77531085253403,294177.9190553952,0.004789838395720738
211.09613859115368,295965.59845183184,0.004737178077599884
213.44276555560302,297764.1413339941,0.004685096716194367
215.81547854013365,299573.61371781543,0.004633587946353149
218.21456752711256,301394.08202039584,0.004582645472904795
220.64032572246515,303225.6130624465,0.004532263069888054
223.09304959150762,305068.27407073765,0.00448243457979099
225.57303889518028,306922.1326805678,0.004433153912798426
228.08059672668335,308787.25693824637,0.004384415046047664
230.61602954851782,310663.71530358936,0.004336212022892435
233.1796472299427,312551.57665243564,0.004288538952174852
235.77176308484397,314450.91027917294,0.004241390007505452
238.39269391002696,316361.78589928016,0.004194759426551114
241.04276002393374,318284.2736518894,0.004148641510330812
243.72228530579153,320218.444102358,0.004103030622519102
246.4315972351939,322164.3682448597,0.0040579211887573075
249.17102693212658,324122.1175049906,0.004013307695972201
251.94090919743374,326091.7637423888,0.003969184691702247
254.7415825537362,328073.3792533755,0.003925546783431229
257.57338928680474,330067.03677360684,0.0038823886379291787
260.4366754873907,332072.80948074185,0.0038397049806006144
263.3317910935265,334090.7709971322,0.0037974905948398537
266.2590899332917,336120.9953925218,0.003755740321393493
269.21892976805685,338163.55718676664,0.0037144490577298594
272.2116723362072,340218.5313525696,0.003673611757415403
275.2376833973535,342285.9933182333,0.0036332234294979364
278.29733277703133,344366.0189704265,0.0035932791378966923
281.39099441190257,346458.68465697125,0.003553774000799014
284.5190463954543,348564.06718964595,0.003514703190063752
287.6818710242084,350682.2438470033,0.0034760619306311797
290.8798548444442,352813.2923772073,0.0034378454999394055
294.1133886994386,354957.29100088764,0.0034000492273472244
297.38286777723636,357114.31841400824,0.003362668493563255
300.688691658946,359284.4537907597,0.0033256987300814183
304.0312643675756,361467.77678646357,0.003289135418622586
307.4109944174102,363664.3675404938,0.0032529740905823798
310.82829486393973,365874.3066792226,0.0032172103264850277
314.283583354338,368097.6753189771,0.0031818397554432653
317.77728217850944,370334.5550690179,0.0031468580546241067
321.30981832069716,372585.02803453227,0.0031122609487205482
324.88162351166744,374849.17681965133,0.0030780442094290603
328.4931342814748,377127.0845304804,0.0030442036549328103
332.14479201280994,379418.8347781474,0.003010735149390609
335.8370429949477,381724.5116818758,0.002977634602431406
339.57033847828774,384044.19987206947,0.00294489796865441
343.34513472950505,386377.98449341976,0.002912521247134672
347.1618930873129,388725.9512080308,0.0028805004809341075
351.02108001884613,391088.18619856454,0.0028488317566178947
354.92316717666813,393464.7761714011,0.002817511203776212
358.868631456418,395855.8083598263,0.0027865349945511825
362.8579550550921,398261.37052722805,0.0027558993431690696
366.89162552997635,400681.55097032274,0.002725600505477595
370.9701358582346,403116.4385223931,0.0026956347784883356
375.09398449715445,405566.1225565504,0.002665998499924187
379.26367544507144,408030.6929890122,0.0026366880477717396
383.4797183029622,410510.24028240674,0.0026076998398386363
387.74262833672674,413004.8554490907,0.0025790303333157673
392.05292654016125,415514.63005449076,0.0025506760243442835
396.41113969863324,418039.6562204647,0.002522633447587366
400.81780045345903,420580.0266286804,0.002494899175806727
405.273447367006,423135.83452402253,0.0024674698194437194
409.7786249885099,425707.17371800944,0.0024403420262051
414.33388392062807,428294.13859224145,0.0024135124806533206
418.9397808867325,430896.82410186325,0.0023869779038013274
423.5968787989465,433515.32577904675,0.002360735052711836
428.3057468269467,436149.73973650223,0.0023347807201009644
433.06696046752074,438800.1626710031,0.0023091117339462757
437.8811016149031,441466.69186693605,0.002283724957099097
442.7487586318911,444149.4251998718,0.0022586172869011184
447.6705264217535,446848.4611401584,0.0022337856548051882
452.6470065009326,449563.8987565326,0.0022092270260003137
457.678807072565,452295.83771976153,0.002184938399040727
462.76654310080943,455044.3783062949,0.002160916805479084
467.9108363860058,457809.6214019513,0.002137159309503668
473.11231564066924,460591.668505618,0.0021136630075795876
478.37161656632907,463390.6217329779,0.002090425028093915
483.68938193121767,466206.5838202549,0.0020674425310047502
489.0662616488327,469039.65812798927,0.0020447127074940947
494.50291285736256,471889.9486448286,0.0020222327796245885
499.99999999999994,474757.5599913453,0.002
