event_id,center_date,is_flood_event,flood_label_in_window,flow_raw_max,flow_raw_mean,flow_pct_max,flow_pct_mean,duration_above_90,max_exceedance_90,area_above_90,days_to_peak_flow,rain_14day_max,rain_1day_max,rain_before_peak,storm_wind_max,storm_wind_mean
N015,1997-05-18,0,0,-0.6588216234606488,-0.5823410872874719,0.18740985284518086,0.289655533781579,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-0.6855376062884682,-0.25951469399867516,-0.5920983264037536,-0.8709575690294101,-0.8345571934510221,-1.1613829303207477
N016,1997-09-18,0,0,-0.7783652412244628,-0.735555751543946,-0.38048681012734087,-0.18885439126423778,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-0.498723662780154,-0.8085956792028237,-0.3055314965866405,-1.3143637756185822,-1.1381726794025204
N017,1997-09-24,0,0,-0.5450607972417109,-0.5525490991341544,0.42688659113012034,0.16540476822016503,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,0.5331959160021419,-0.49427525793038674,-0.36649107857240404,-0.46925253344483514,0.3496462859412542,-0.6198104088954671
F009,1998-10-11,1,1,0.8101006829323518,1.1826215963092441,0.8033135076417226,1.0746747601512772,1.5830577598835847,1.1806872574315466,1.8408670598386916,-1.294904367433773,0.8383130136223891,-0.41344708557071075,-0.3055314965866405,0.21693382704384404,-0.5424429058347132
F010,1998-10-19,1,1,0.15763936769787523,0.43112098691641065,0.7579115463817966,0.987265791355167,1.5830577598835847,0.8841230192813221,0.968114191957806,0.5331959160021419,1.312945399478791,0.0753112992638873,-0.21046530480652173,-0.06890839211980906,-0.19815751721435634
F011,1999-07-12,1,1,-0.2814094852763316,-0.15161509854022942,0.6514774404773787,0.742737395177617,0.5936466599563442,0.1888986577160348,-0.1694939264072618,0.5331959160021419,0.428531339065112,-0.16361280679342666,-0.11338844568943633,-0.17099489896397088,-0.29099852088726075
F012,1999-09-29,1,1,1.4441025787399269,1.4087676943998295,0.8180133229676825,0.4161818220843783,0.5936466599563442,1.276706006668711,1.1165543078337454,1.1425626771474469,0.6464845516720861,1.1700697280515644,3.063472513570996,1.7278141283374373,1.3840079203780689
F013,1999-10-05,1,1,2.1318751453116698,2.749626198163667,0.8209905007552186,1.1038953617033658,1.5830577598835847,1.29615284195725,2.1326261797211856,0.5331959160021419,2.67574624920317,1.5304145770472335,1.0490444031412882,1.5338497653335303,2.749544349400382
N018,2000-04-29,0,0,-0.8871129693155332,-0.9269516510738914,-1.8735414705767222,-1.7058334327798805,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,0.5331959160021419,-1.202935001242836,-0.8012234085024833,-0.6128402919926162,-0.49767172086528827,0.002997990743604113
N019,2000-12-18,0,0,-0.741167336312594,-0.7318409133627896,-0.14435939685337956,-0.2770218676408104,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-0.6855376062884682,-0.9267382631843089,-0.44838202594163085,-1.0977240537563433,1.1561296900101319,0.4362560078838285
F014,2001-05-22,1,1,-0.43116565743372876,-0.47957683250183697,0.5515559109831968,-0.027834067754707717,-0.39576443997089616,-0.46378575165556885,-0.6615534358852285,-0.07617084514316312,-0.7446153036332182,0.13828391380448138,-1.0384884144749948,-0.1097429948574738,0.10744411987562293
N020,2001-08-23,0,0,-0.597046071567058,-0.6585572628421662,0.33887377278608266,-0.25484455076444157,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,1.1425626771474469,-0.7052710321437663,-0.24004475845364928,0.040320295024291984,-0.8856004468731028,-0.8325710423125421
N021,2002-08-13,0,0,-0.8891088831672336,-0.9219267831516166,-1.920245947118696,-1.629838197099295,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-1.129326117313988,-0.8696855366397787,-0.3055314965866405,-1.2735291728809175,-1.1691196806268227
N022,2003-01-30,0,0,-0.8265229262247222,-0.842823918054877,-0.8577656241917306,-0.8566661367482423,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-1.041884497814638,-0.9215259857714031,-0.3055314965866405,-1.1306080632990911,-1.261960684299728
F015,2003-04-08,1,1,-0.6601738063804026,-0.7462043233595366,0.18182764449355043,-0.8378479248710633,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,0.5331959160021419,-0.9144586377090455,-0.21958389749505555,-0.5285709014292207,1.5236411146491144,0.8076200225754494
F016,2003-09-28,1,1,2.226409642388025,1.7626239124052,0.8213626479786607,0.8277986024151547,0.5936466599563442,1.298583696368318,1.1107840409386653,0.5331959160021419,1.196775510741395,2.070429384603022,1.0565551777773272,0.6559058064737392,0.46333463395509294
F017,2004-02-24,1,1,-0.9078701254105517,-0.9551905461704123,-2.4451596057836644,-2.120737079292659,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-1.2180286501802422,-0.8720422658934583,-0.3055314965866405,-0.15057759759513853,0.23896887507890446
F018,2004-04-24,1,1,-0.8189028918038037,-0.891765136487388,-0.770124953071135,-1.3694172611406343,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,1.1425626771474469,-1.07789527071931,-0.5305169534831319,-0.8479369378531644,-0.34454196059904574,0.037813367120944005
F019,2004-04-29,1,1,1.0626311080950208,0.771197352398733,0.8113146729457261,0.9429833964196161,1.0883522099199645,1.2329506272694972,0.7731152350721882,-1.294904367433773,-0.21490459020049818,1.6029663966912424,-0.3055314965866405,1.0540431831659696,0.7225157692086188
F020,2006-10-22,1,1,0.25892086086636273,0.2520018332285342,0.7709366992022672,0.8091971069895357,0.5936466599563442,0.9692029236686817,0.5975909289574668,0.5331959160021419,0.1481557680954058,0.09484294590478691,0.2965192625333918,1.0846691352192184,0.42851925757775305
N023,2007-02-01,0,0,-0.8272014534232605,-0.884478780542619,-0.866325010330897,-1.260083811328309,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,1.1425626771474469,-1.039660948780676,-0.5729178515461458,-1.0105907209911607,-0.19141220033280326,-0.3026036463463743
N024,2007-09-03,0,0,0.8058798957947775,1.398374259969056,0.8031274340300018,1.0815735671926234,1.5830577598835847,1.1794718302260139,1.9097496208987126,-0.6855376062884682,2.3117370724990014,0.22435958563706826,-0.46959315512412325,0.053595416093185126,0.03007661681486857
F021,2007-09-27,1,1,1.290835463283426,0.520449899012868,0.8157804396270303,0.23031134546256593,0.09894110999272401,1.2621208802023056,0.4400987068898702,0.5331959160021419,-0.08917609000007859,1.8470065798498285,-0.5085138571566783,-0.36495926196787815,-0.3374190227237146
N025,2008-03-10,0,0,-0.9083290881668965,-0.9528348452545741,-2.45911512666274,-2.076129609679768,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,1.1425626771474469,-1.2339289310333497,-0.8184377278335313,-0.9800861924199741,-0.36495926196787815,0.498150010332432
F022,2008-07-01,1,1,0.5602808869371769,0.6775251556109825,0.7927073117736251,0.9266213043267908,1.0883522099199645,1.1114079067161253,1.0479241959503842,-0.07617084514316312,0.2499866191596676,0.6939895254154967,0.016598234073168305,-0.538506323602953,-0.19042076690828091
F023,2008-07-06,1,1,0.7137463411132505,1.557344996693163,0.7995920354073027,1.1010058090158912,1.5830577598835847,1.1563787133208743,2.103774845245784,1.1425626771474469,1.5080383667590935,0.1450635552615431,2.2433099960743523,1.1561296900101319,2.0455000715475182
F024,2008-09-16,1,1,0.521476090434103,0.8939986128046888,0.7910326492681362,1.0271416184423179,1.5830577598835847,1.100469061866323,1.3662626077183424,0.5331959160021419,1.4099859807178206,0.09762701714856652,0.8264783495727788,1.0029999297438894,0.7882781468102612
F025,2009-09-23,1,1,0.7292202408665833,0.25338825545636223,0.8007084770776287,0.6529806648229332,0.09894110999272401,1.1636712765540758,0.2943994677890949,1.1425626771474469,0.2167251638864175,0.4890126135265699,0.5717716622579115,1.0234172311127219,0.33180987875181056
N026,2010-06-04,0,0,-0.8794536151133662,-0.9103030916649615,-1.6963993922183211,-1.4852522044997778,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-1.0118883678665307,-0.9251346821854908,-0.3055314965866405,-0.30370735786138103,-0.08984301292930111
F026,2010-09-16,1,1,0.8485157612495987,0.3234240760243173,0.8048020965354911,0.6967935074467693,0.09894110999272401,1.1904106750758185,0.3041367931745432,1.1425626771474469,0.6468357988885821,0.7775855201433017,0.5220479537703517,1.1152950872724672,0.49041326002635655
F027,2010-09-28,1,1,-0.36089807667843166,-0.030546527899206144,0.6042147431002425,0.872586669071013,1.0883522099199645,-0.11981985248952721,-0.09134287414701876,-0.07617084514316312,0.6456059044071227,-0.5292000678749326,-0.5813984308839651,-0.038282440066560286,0.033944991967906714
F028,2011-07-01,1,1,0.7208900146445284,1.5244935232491004,0.7999641826307444,1.0750720736458055,1.5830577598835847,1.1588095677319397,1.8448341183290597,0.5331959160021419,1.1999466240724252,0.4247386351044523,2.4785569575650213,2.3709591214556562,3.22535449322402
N027,2011-07-08,0,0,-0.39470612929893617,-0.21245231725272934,0.5833744985874892,0.7623141146352587,0.09894110999272401,-0.25594769950930457,-0.5491414239354473,-1.294904367433773,1.1696091408389133,-0.734799204403742,-0.3055314965866405,-1.0387302071393454,-1.1923299315450493
F029,2011-07-13,1,1,-0.5318834510834305,-0.2984467311062862,0.4436332161850112,0.7138779877114632,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,0.5331959160021419,0.8579343150916575,-0.5985934276606675,-0.23558766258883895,-1.253111871512085,-1.1381726794025213
N028,2012-06-13,0,0,-0.8479250659172846,-0.8572733203021505,-1.1441329126303643,-0.9541524205419214,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-0.7473607857732566,-0.7918713755500483,-0.3055314965866405,-0.6201755290782824,0.022339866508792272
F030,2012-08-20,1,1,-0.2943258594351739,0.021155636690146386,0.6455230849023066,0.8971839863231416,1.5830577598835847,0.15000498713895702,0.06867383968717423,-1.294904367433773,1.3840357009082007,-0.5429689116104263,-0.3055314965866405,-1.2122772687744203,-1.3122495612892182
F031,2013-06-18,1,1,0.6500622139971046,-0.22522581707032366,0.7977312992900926,-0.21280155916168425,-0.39576443997089616,1.144224441265537,-0.18442449199828154,1.1425626771474469,-0.08900453523472879,1.2888288561227172,-0.6997467155690653,0.20672517635942764,0.4594662588020548
F032,2013-09-13,1,1,0.5937200991318093,1.0219229020981428,0.7945680478908352,1.0547729660162948,1.5830577598835847,1.1235621787714627,1.642153493639366,0.5331959160021419,0.8148946045038885,0.34929695061286886,1.0897937430062132,-0.13016029622630615,0.5252286364036964
N029,2013-10-18,0,0,1.645576441932581,0.2794471523564776,0.8195019118614505,0.32599165882657327,-0.39576443997089616,1.2864294243129804,-0.14222941532800765,1.1425626771474469,0.7386264010042343,2.372773213005554,-0.5304666653050981,-0.997895604401681,-1.014384674505314
F033,2014-05-10,1,1,-0.7778843568201653,-0.7557159315985903,-0.3767653378929206,-0.3019442595702801,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-0.6855376062884682,-0.8267406640255537,-0.5259534351299475,-0.6390814911548519,0.10463866951526582,0.5290970115567337
N030,2014-06-08,0,0,0.2456913203081949,0.5636639794771376,0.76963418392022,0.9915278815691916,1.5830577598835847,0.9606949332299449,1.0106699103090229,-0.6855376062884682,0.19386893247103856,0.31089487944842475,0.19021020501145836,-0.1403689469107221,0.20802187385460358
N031,2014-11-12,0,0,-0.7674635709012804,-0.7164268024559146,-0.30159159875763264,-0.10238452709155622,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-0.7228933153428495,-0.7760265786237753,-0.3055314965866405,0.8702874708464788,0.45559788364901666
N032,2015-01-26,0,0,-0.8714344675146409,-0.8966169382450813,-1.538050748643742,-1.335302479724136,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-1.258171510412366,-0.9374257197951998,-0.3055314965866405,-0.3853765633367105,-1.114962428484295
N033,2016-12-06,0,0,-0.7410587719608279,-0.8449349196389496,-0.1438011760182166,-1.0522527342816885,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,1.1425626771474469,-1.096633405041996,-0.5559086573652791,-0.7215295563036657,-0.8549744948198544,-1.1961983066980866
N034,2017-03-13,0,0,-0.7445989441238684,-0.7063767961954825,-0.16054780107310748,-0.11322034966958637,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-0.07617084514316312,-0.5783343776516121,-0.5360928449478591,-0.6515218429007378,-0.46704576881203996,0.16546974717118826
F034,2017-09-08,1,1,1.365755304882035,1.371800491229311,0.8170829549090775,0.9804753425396011,1.0883522099199645,1.2706288706410422,1.3851241676316355,0.5331959160021419,1.1324872860534303,1.34926074511885,0.8808799804171955,1.9524044433945937,2.9158844809810036
N035,2017-10-14,0,0,0.4500010792280736,0.6824482119536243,0.785636514528227,1.0181478857025534,1.5830577598835847,1.065221672905846,1.2764628291636568,-1.294904367433773,1.1732381899601743,-0.01002701852526786,-0.3055314965866405,0.1658905736217629,0.19254837324245272
N036,2018-09-12,0,0,-0.31067662510661803,-0.27705264338135127,0.6364054779279771,0.44103197519666143,0.09894110999272401,0.09044905406780504,-0.3158062563656398,0.5331959160021419,-0.35905198707621033,-0.28773961173881335,0.268875224527285,-0.5589236249717854,-0.43799677670269443
N037,2018-10-03,0,0,-0.5969155855673393,-0.4882547485761951,0.3390598463978035,0.47639287620963355,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-0.4812057108891935,-0.7222857176391321,-0.3055314965866405,-1.3347810769874144,-1.2929076855240291
N038,2020-03-25,0,0,-0.842949895720002,-0.8747885626133994,-1.0717502776708916,-1.1363567771915002,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-1.1124623599306147,-0.981759359034594,-0.3055314965866405,-0.8753917961886868,-0.8403077926186171
F035,2020-05-20,1,1,-0.8519161976953536,-0.8660503437973197,-1.2062814989451818,-1.0396831800911737,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-0.7042701044969488,-0.8799863982747723,-0.3055314965866405,-0.6099668783938661,-0.318077146958526
F036,2020-09-04,1,1,-0.29569683233888727,-0.4015523859431466,0.6440344960085386,0.4392982435841767,-0.39576443997089616,0.14028156949468756,-0.4823145204567988,1.1425626771474469,0.2563726623926322,-0.1283413329510588,-0.22425103323509643,-0.22203815238605157,-0.8287026671595035
F037,2021-08-19,1,1,3.039647107409493,0.6497518220179804,0.8228512368724287,-0.6038663960027966,-0.39576443997089616,1.3083071140125873,-0.13573786507104238,1.1425626771474469,0.5569158729667467,3.828177959823754,-0.8000584681253878,1.8605265872348473,0.339546629057886
N039,2022-03-22,0,0,-0.8714977967198378,-0.8987843215405841,-1.540283631984394,-1.3598817372719678,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-0.6855376062884682,-1.0777283256267,-0.8457098940618921,-0.9559505958281477,0.43131549141658365,1.4459019228266725
F038,2024-07-10,1,1,0.32509292104381576,0.5669441241277234,0.7768910547773393,0.9359039923353032,0.5936466599563442,1.0080965942457594,0.8305654548463306,0.5331959160021419,1.1838918726424674,0.2724149479167052,0.44952257976457294,-0.3241246592302134,-0.8403077926186171
N040,2024-08-28,0,0,-0.8122522813701305,-0.7893768949858949,-0.691974036148311,-0.47502846555001693,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,-1.294904367433773,-0.786488990726639,-0.8625303225759307,-0.3055314965866405,-1.6002059947822351,-1.6062460729200843
F039,2025-10-10,1,1,3.398814171169113,3.9563043412003056,0.8232233840958708,1.1328992468038939,1.5830577598835847,1.3107379684236553,2.422221449518026,-0.6855376062884682,1.875207392949382,3.0369511771007796,1.4062624627006308,0.37006358731008654,-0.020212260174622194
F040,2025-11-25,1,1,-0.8243986141492984,-0.904880320292884,-0.8309710241039051,-1.5274577334412058,-0.8904699899345164,-0.9532382873239957,-0.8067838408007791,1.1425626771474469,-1.0041951903898934,-0.49389061039686377,-0.9503829896472494,-0.8243485427666056,-1.2851709352179546
